 Ferrocene eclipsed structure                           Feff 6L.02    potph 4.12
  3.400  1.6081E+00  7.7111E-03 -1.6824E+01  0.1168E+01  7.2437E+00  4.2971E+00
  3.600  1.5823E+00  3.3434E-03 -1.8287E+01  0.1185E+01  6.6014E+00  4.4375E+00
  3.800  1.5442E+00  4.7989E-03 -1.9880E+01  0.1192E+01  6.2748E+00  4.5833E+00
  4.000  1.4924E+00  7.2011E-03 -2.0683E+01  0.1189E+01  6.1144E+00  4.7339E+00
  4.200  1.4445E+00  8.9903E-03 -2.1280E+01  0.1184E+01  6.0544E+00  4.8890E+00
  4.400  1.3838E+00  1.0083E-02 -2.1784E+01  0.1176E+01  6.0613E+00  5.0481E+00
  4.600  1.3239E+00  1.0553E-02 -2.2227E+01  0.1166E+01  6.1158E+00  5.2108E+00
  4.800  1.2515E+00  1.0559E-02 -2.2629E+01  0.1156E+01  6.2062E+00  5.3768E+00
  5.000  1.1751E+00  1.0226E-02 -2.2997E+01  0.1145E+01  6.3246E+00  5.5457E+00
  5.200  1.1012E+00  9.6705E-03 -2.3341E+01  0.1134E+01  6.4658E+00  5.7172E+00
  5.400  1.0200E+00  8.9990E-03 -2.3662E+01  0.1124E+01  6.6261E+00  5.8911E+00
  5.600  9.3782E-01  8.2529E-03 -2.3966E+01  0.1113E+01  6.8027E+00  6.0671E+00
  5.800  8.5685E-01  7.5006E-03 -2.4258E+01  0.1103E+01  6.9935E+00  6.2450E+00
  6.000  7.7465E-01  6.7806E-03 -2.4533E+01  0.1092E+01  7.1968E+00  6.4246E+00
  6.500  5.7340E-01  5.1571E-03 -2.5177E+01  0.1067E+01  7.7527E+00  6.8802E+00
  7.000  3.8220E-01  3.8499E-03 -2.5775E+01  0.1045E+01  8.3661E+00  7.3433E+00
  7.500  2.0550E-01  2.8349E-03 -2.6329E+01  0.1025E+01  9.0283E+00  7.8123E+00
  8.000  3.6967E-02  2.0517E-03 -2.6844E+01  0.1009E+01  9.7335E+00  8.2860E+00
  8.500 -1.2573E-01  1.4570E-03 -2.7322E+01  0.9933E+00  1.0478E+01  8.7635E+00
  9.000 -2.9440E-01  1.0225E-03 -2.7755E+01  0.9783E+00  1.1258E+01  9.2441E+00
  9.500 -4.6388E-01  7.2063E-04 -2.8143E+01  0.9651E+00  1.2072E+01  9.7271E+00
 10.000 -6.2669E-01  5.2048E-04 -2.8480E+01  0.9531E+00  1.2917E+01  1.0212E+01
 11.000 -9.3036E-01  3.0449E-04 -2.9038E+01  0.9333E+00  1.4699E+01  1.1187E+01
 12.000 -1.2059E+00  1.9407E-04 -2.9585E+01  0.9221E+00  1.6593E+01  1.2168E+01
 13.000 -1.4656E+00  1.1668E-04 -3.0157E+01  0.9157E+00  1.8594E+01  1.3151E+01
 14.000 -1.7069E+00  6.7250E-05 -3.0605E+01  0.9088E+00  2.0695E+01  1.4138E+01
 15.000 -1.9269E+00  4.7006E-05 -3.0902E+01  0.9045E+00  2.2893E+01  1.5127E+01
 16.000 -2.1319E+00  3.6921E-05 -3.1240E+01  0.9032E+00  2.5184E+01  1.6117E+01
 17.000 -2.3243E+00  2.5951E-05 -3.1611E+01  0.9004E+00  2.7564E+01  1.7109E+01
 18.000 -2.5016E+00  1.8221E-05 -3.1875E+01  0.8985E+00  3.0031E+01  1.8102E+01
 19.000 -2.6669E+00  1.5566E-05 -3.2243E+01  0.8985E+00  3.2582E+01  1.9095E+01
 20.000 -2.8223E+00  1.1657E-05 -3.2838E+01  0.8966E+00  3.5215E+01  2.0090E+01
