 Ferrocene eclipsed structure                           Feff 6L.02    potph 4.12
  2.600  1.8259E+00  4.7397E-02 -1.4915E+01  0.1034E+01  1.9175E+01  3.6883E+00
  2.800  1.7677E+00  3.6343E-02 -1.5546E+01  0.1035E+01  1.8148E+01  3.8470E+00
  3.000  1.5676E+00  2.5740E-02 -1.5905E+01  0.1041E+01  1.4741E+01  4.0628E+00
  3.200  1.5645E+00  2.5669E-02 -1.6890E+01  0.1121E+01  9.1045E+00  4.1900E+00
  3.400  1.5606E+00  2.6682E-02 -1.7837E+01  0.1162E+01  7.4591E+00  4.3235E+00
  3.600  1.5351E+00  2.8715E-02 -1.8593E+01  0.1182E+01  6.7240E+00  4.4629E+00
  3.800  1.5004E+00  2.8945E-02 -1.9220E+01  0.1190E+01  6.3506E+00  4.6076E+00
  4.000  1.4496E+00  2.7429E-02 -1.9790E+01  0.1189E+01  6.1620E+00  4.7572E+00
  4.200  1.4027E+00  2.5112E-02 -2.0337E+01  0.1185E+01  6.0828E+00  4.9114E+00
  4.400  1.3455E+00  2.2564E-02 -2.0853E+01  0.1178E+01  6.0754E+00  5.0695E+00
  4.600  1.2861E+00  2.0018E-02 -2.1325E+01  0.1168E+01  6.1186E+00  5.2314E+00
  4.800  1.2172E+00  1.7557E-02 -2.1770E+01  0.1159E+01  6.1994E+00  5.3965E+00
  5.000  1.1423E+00  1.5299E-02 -2.2184E+01  0.1148E+01  6.3096E+00  5.5646E+00
  5.200  1.0689E+00  1.3237E-02 -2.2579E+01  0.1138E+01  6.4434E+00  5.7354E+00
  5.400  9.9016E-01  1.1453E-02 -2.2949E+01  0.1128E+01  6.5968E+00  5.9086E+00
  5.600  9.0906E-01  9.8591E-03 -2.3306E+01  0.1117E+01  6.7670E+00  6.0840E+00
  5.800  8.2878E-01  8.4951E-03 -2.3647E+01  0.1107E+01  6.9517E+00  6.2613E+00
  6.000  7.4761E-01  7.3308E-03 -2.3967E+01  0.1098E+01  7.1492E+00  6.4403E+00
  6.500  5.4784E-01  5.0398E-03 -2.4710E+01  0.1075E+01  7.6909E+00  6.8945E+00
  7.000  3.5785E-01  3.4208E-03 -2.5381E+01  0.1054E+01  8.2907E+00  7.3565E+00
  7.500  1.8187E-01  2.2790E-03 -2.5978E+01  0.1035E+01  8.9394E+00  7.8245E+00
  8.000  1.5310E-02  1.4891E-03 -2.6501E+01  0.1019E+01  9.6311E+00  8.2973E+00
  8.500 -1.4591E-01  9.6549E-04 -2.6950E+01  0.1003E+01  1.0362E+01  8.7741E+00
  9.000 -3.1313E-01  6.4115E-04 -2.7316E+01  0.9884E+00  1.1128E+01  9.2540E+00
  9.500 -4.8111E-01  4.5382E-04 -2.7620E+01  0.9759E+00  1.1928E+01  9.7364E+00
 10.000 -6.4323E-01  3.4817E-04 -2.7889E+01  0.9651E+00  1.2759E+01  1.0221E+01
 11.000 -9.4631E-01  2.3336E-04 -2.8413E+01  0.9477E+00  1.4511E+01  1.1195E+01
 12.000 -1.2205E+00  1.5516E-04 -2.8996E+01  0.9369E+00  1.6375E+01  1.2175E+01
 13.000 -1.4788E+00  1.0124E-04 -2.9647E+01  0.9312E+00  1.8344E+01  1.3158E+01
 14.000 -1.7195E+00  6.6349E-05 -3.0321E+01  0.9261E+00  2.0412E+01  1.4144E+01
 15.000 -1.9387E+00  4.0292E-05 -3.0825E+01  0.9223E+00  2.2576E+01  1.5132E+01
 16.000 -2.1431E+00  2.2235E-05 -3.0997E+01  0.9208E+00  2.4831E+01  1.6122E+01
 17.000 -2.3351E+00  1.6324E-05 -3.1127E+01  0.9192E+00  2.7175E+01  1.7114E+01
 18.000 -2.5119E+00  1.3615E-05 -3.1662E+01  0.9175E+00  2.9605E+01  1.8106E+01
 19.000 -2.6771E+00  9.7105E-06 -3.2124E+01  0.9169E+00  3.2117E+01  1.9100E+01
 20.000 -2.8326E+00  7.2191E-06 -3.2114E+01  0.9154E+00  3.4711E+01  2.0094E+01
