 Ferrocene eclipsed structure                           Feff 6L.02    potph 4.12
  2.800  1.7679E+00  9.6144E-02 -9.0035E+00  0.1035E+01  1.8146E+01  3.8468E+00
  3.000  1.5680E+00  7.8788E-02 -9.2654E+00  0.1041E+01  1.4723E+01  4.0626E+00
  3.200  1.5649E+00  7.9318E-02 -9.8746E+00  0.1121E+01  9.1004E+00  4.1897E+00
  3.400  1.5610E+00  8.0142E-02 -1.0480E+01  0.1162E+01  7.4572E+00  4.3233E+00
  3.600  1.5355E+00  8.3655E-02 -1.0993E+01  0.1182E+01  6.7229E+00  4.4626E+00
  3.800  1.5007E+00  8.4964E-02 -1.1420E+01  0.1190E+01  6.3499E+00  4.6074E+00
  4.000  1.4499E+00  8.3248E-02 -1.1806E+01  0.1189E+01  6.1616E+00  4.7571E+00
  4.200  1.4030E+00  8.0005E-02 -1.2177E+01  0.1185E+01  6.0826E+00  4.9112E+00
  4.400  1.3458E+00  7.6181E-02 -1.2527E+01  0.1178E+01  6.0753E+00  5.0694E+00
  4.600  1.2864E+00  7.1706E-02 -1.2845E+01  0.1168E+01  6.1186E+00  5.2312E+00
  4.800  1.2175E+00  6.6960E-02 -1.3145E+01  0.1159E+01  6.1995E+00  5.3964E+00
  5.000  1.1426E+00  6.1853E-02 -1.3420E+01  0.1148E+01  6.3097E+00  5.5645E+00
  5.200  1.0692E+00  5.6600E-02 -1.3681E+01  0.1138E+01  6.4436E+00  5.7353E+00
  5.400  9.9039E-01  5.1330E-02 -1.3925E+01  0.1128E+01  6.5971E+00  5.9085E+00
  5.600  9.0929E-01  4.6098E-02 -1.4159E+01  0.1117E+01  6.7673E+00  6.0838E+00
  5.800  8.2899E-01  4.1126E-02 -1.4383E+01  0.1107E+01  6.9520E+00  6.2611E+00
  6.000  7.4782E-01  3.6467E-02 -1.4596E+01  0.1098E+01  7.1495E+00  6.4402E+00
  6.500  5.4804E-01  2.6418E-02 -1.5101E+01  0.1075E+01  7.6914E+00  6.8944E+00
  7.000  3.5804E-01  1.8892E-02 -1.5563E+01  0.1053E+01  8.2913E+00  7.3564E+00
  7.500  1.8206E-01  1.3557E-02 -1.5960E+01  0.1035E+01  8.9401E+00  7.8244E+00
  8.000  1.5482E-02  9.8773E-03 -1.6261E+01  0.1019E+01  9.6319E+00  8.2972E+00
  8.500 -1.4575E-01  7.5008E-03 -1.6441E+01  0.1003E+01  1.0363E+01  8.7740E+00
  9.000 -3.1298E-01  6.1701E-03 -1.6522E+01  0.9883E+00  1.1129E+01  9.2539E+00
  9.500 -4.8098E-01  5.5470E-03 -1.6588E+01  0.9758E+00  1.1929E+01  9.7364E+00
 10.000 -6.4310E-01  5.1637E-03 -1.6705E+01  0.9650E+00  1.2760E+01  1.0221E+01
 11.000 -9.4618E-01  4.2248E-03 -1.7101E+01  0.9476E+00  1.4513E+01  1.1195E+01
 12.000 -1.2204E+00  3.3150E-03 -1.7589E+01  0.9367E+00  1.6377E+01  1.2175E+01
 13.000 -1.4787E+00  2.7281E-03 -1.8065E+01  0.9310E+00  1.8346E+01  1.3158E+01
 14.000 -1.7194E+00  2.0307E-03 -1.8501E+01  0.9259E+00  2.0414E+01  1.4144E+01
 15.000 -1.9386E+00  1.1594E-03 -1.8770E+01  0.9221E+00  2.2578E+01  1.5132E+01
 16.000 -2.1430E+00  7.5971E-04 -1.8665E+01  0.9207E+00  2.4834E+01  1.6122E+01
 17.000 -2.3350E+00  7.9373E-04 -1.8869E+01  0.9190E+00  2.7178E+01  1.7114E+01
 18.000 -2.5118E+00  7.0020E-04 -1.9235E+01  0.9173E+00  2.9608E+01  1.8106E+01
 19.000 -2.6771E+00  5.8615E-04 -1.9318E+01  0.9167E+00  3.2121E+01  1.9100E+01
 20.000 -2.8325E+00  6.0888E-04 -1.9612E+01  0.9153E+00  3.4715E+01  2.0094E+01
