 Ferrocene eclipsed structure                           Feff 6L.02    potph 4.12
  7.000  3.4706E-01  4.2870E-03 -2.2848E+01  0.1057E+01  8.2561E+00  7.3628E+00
  7.500  1.7093E-01  2.7870E-03 -2.3330E+01  0.1039E+01  8.8985E+00  7.8303E+00
  8.000  5.3059E-03  1.8153E-03 -2.3742E+01  0.1023E+01  9.5840E+00  8.3028E+00
  8.500 -1.5535E-01  1.2155E-03 -2.4096E+01  0.1007E+01  1.0308E+01  8.7791E+00
  9.000 -3.2178E-01  8.5707E-04 -2.4401E+01  0.9925E+00  1.1068E+01  9.2587E+00
  9.500 -4.8872E-01  6.4276E-04 -2.4689E+01  0.9802E+00  1.1861E+01  9.7409E+00
 10.000 -6.5038E-01  5.0732E-04 -2.4970E+01  0.9699E+00  1.2686E+01  1.0225E+01
 11.000 -9.5352E-01  3.4256E-04 -2.5531E+01  0.9535E+00  1.4425E+01  1.1199E+01
 12.000 -1.2272E+00  2.3753E-04 -2.6176E+01  0.9429E+00  1.6274E+01  1.2178E+01
 13.000 -1.4846E+00  1.5282E-04 -2.6928E+01  0.9375E+00  1.8228E+01  1.3161E+01
 14.000 -1.7251E+00  8.4969E-05 -2.7584E+01  0.9332E+00  2.0281E+01  1.4147E+01
 15.000 -1.9442E+00  4.5459E-05 -2.7855E+01  0.9299E+00  2.2429E+01  1.5135E+01
 16.000 -2.1482E+00  2.9855E-05 -2.7931E+01  0.9285E+00  2.4668E+01  1.6125E+01
 17.000 -2.3400E+00  2.3157E-05 -2.8204E+01  0.9275E+00  2.6995E+01  1.7116E+01
 18.000 -2.5168E+00  2.0176E-05 -2.8628E+01  0.9262E+00  2.9407E+01  1.8108E+01
 19.000 -2.6820E+00  1.7354E-05 -2.9185E+01  0.9256E+00  3.1902E+01  1.9102E+01
 20.000 -2.8377E+00  7.6018E-06 -2.8902E+01  0.9247E+00  3.4478E+01  2.0096E+01
