 Ferrocene eclipsed structure                           Feff 6L.02    potph 4.12
  2.800  1.7677E+00  9.6143E-02 -9.0034E+00  0.1035E+01  1.8148E+01  3.8470E+00
  3.000  1.5676E+00  7.8768E-02 -9.2649E+00  0.1041E+01  1.4741E+01  4.0628E+00
  3.200  1.5645E+00  7.9305E-02 -9.8741E+00  0.1121E+01  9.1045E+00  4.1900E+00
  3.400  1.5606E+00  8.0128E-02 -1.0479E+01  0.1162E+01  7.4591E+00  4.3235E+00
  3.600  1.5351E+00  8.3640E-02 -1.0993E+01  0.1182E+01  6.7240E+00  4.4629E+00
  3.800  1.5004E+00  8.4950E-02 -1.1420E+01  0.1190E+01  6.3506E+00  4.6076E+00
  4.000  1.4496E+00  8.3237E-02 -1.1806E+01  0.1189E+01  6.1620E+00  4.7572E+00
  4.200  1.4027E+00  7.9996E-02 -1.2177E+01  0.1185E+01  6.0828E+00  4.9114E+00
  4.400  1.3455E+00  7.6175E-02 -1.2526E+01  0.1178E+01  6.0754E+00  5.0695E+00
  4.600  1.2861E+00  7.1702E-02 -1.2845E+01  0.1168E+01  6.1186E+00  5.2314E+00
  4.800  1.2172E+00  6.6959E-02 -1.3144E+01  0.1159E+01  6.1994E+00  5.3965E+00
  5.000  1.1423E+00  6.1854E-02 -1.3420E+01  0.1148E+01  6.3096E+00  5.5646E+00
  5.200  1.0689E+00  5.6603E-02 -1.3681E+01  0.1138E+01  6.4434E+00  5.7354E+00
  5.400  9.9016E-01  5.1334E-02 -1.3924E+01  0.1128E+01  6.5968E+00  5.9086E+00
  5.600  9.0906E-01  4.6103E-02 -1.4159E+01  0.1117E+01  6.7670E+00  6.0840E+00
  5.800  8.2878E-01  4.1132E-02 -1.4383E+01  0.1107E+01  6.9517E+00  6.2613E+00
  6.000  7.4761E-01  3.6474E-02 -1.4596E+01  0.1098E+01  7.1492E+00  6.4403E+00
  6.500  5.4784E-01  2.6426E-02 -1.5100E+01  0.1075E+01  7.6909E+00  6.8945E+00
  7.000  3.5785E-01  1.8898E-02 -1.5563E+01  0.1054E+01  8.2907E+00  7.3565E+00
  7.500  1.8187E-01  1.3561E-02 -1.5960E+01  0.1035E+01  8.9394E+00  7.8245E+00
  8.000  1.5310E-02  9.8808E-03 -1.6261E+01  0.1019E+01  9.6311E+00  8.2973E+00
  8.500 -1.4591E-01  7.5027E-03 -1.6441E+01  0.1003E+01  1.0362E+01  8.7741E+00
  9.000 -3.1313E-01  6.1703E-03 -1.6523E+01  0.9884E+00  1.1128E+01  9.2540E+00
  9.500 -4.8111E-01  5.5463E-03 -1.6588E+01  0.9759E+00  1.1928E+01  9.7364E+00
 10.000 -6.4323E-01  5.1630E-03 -1.6705E+01  0.9651E+00  1.2759E+01  1.0221E+01
 11.000 -9.4631E-01  4.2248E-03 -1.7101E+01  0.9477E+00  1.4511E+01  1.1195E+01
 12.000 -1.2205E+00  3.3150E-03 -1.7589E+01  0.9369E+00  1.6375E+01  1.2175E+01
 13.000 -1.4788E+00  2.7282E-03 -1.8065E+01  0.9312E+00  1.8344E+01  1.3158E+01
 14.000 -1.7195E+00  2.0315E-03 -1.8501E+01  0.9261E+00  2.0412E+01  1.4144E+01
 15.000 -1.9387E+00  1.1603E-03 -1.8770E+01  0.9223E+00  2.2576E+01  1.5132E+01
 16.000 -2.1431E+00  7.5951E-04 -1.8666E+01  0.9208E+00  2.4831E+01  1.6122E+01
 17.000 -2.3351E+00  7.9349E-04 -1.8869E+01  0.9192E+00  2.7175E+01  1.7114E+01
 18.000 -2.5119E+00  7.0033E-04 -1.9235E+01  0.9175E+00  2.9605E+01  1.8106E+01
 19.000 -2.6771E+00  5.8598E-04 -1.9318E+01  0.9169E+00  3.2117E+01  1.9100E+01
 20.000 -2.8326E+00  6.0878E-04 -1.9611E+01  0.9154E+00  3.4711E+01  2.0094E+01
